Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57114045,2023 Mar 22 04:47:00 PM,2023 Mar 22 04:47:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10128,,,,,EAST 89 STREET,LEXINGTON AVENUE,INTERSECTION,MANHATTAN,,,Closed,,The Department of Environmental Protection investigated this complaint and referred it to the Department of Transportation for further action.,2023 Mar 22 04:47:00 PM,08 MANHATTAN,MANHATTAN,"996,940","223,976",Unspecified,MANHATTAN,,,,,,,,40.78142951,-73.95417815,POINT (-73.954178153703 40.781429508246)
57029624,2023 Mar 13 08:05:00 AM,2023 Mar 13 09:20:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10034,,,,,WEST 219 STREET,BROADWAY,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Mar 13 09:20:00 AM,12 MANHATTAN,MANHATTAN,"1,008,210","256,898",Unspecified,MANHATTAN,,,,,,,,40.8717676,-73.91336618,POINT (-73.913366183209 40.871767598094)
57025751,2023 Mar 12 11:05:00 AM,2023 Mar 12 02:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10128,,,,,EAST 89 STREET,LEXINGTON AVENUE,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Mar 12 02:00:00 PM,08 MANHATTAN,MANHATTAN,"996,940","223,976",Unspecified,MANHATTAN,,,,,,,,40.78142951,-73.95417815,POINT (-73.954178153703 40.781429508246)
57019835,2023 Mar 11 06:08:00 PM,2023 Mar 11 08:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10003,,,,,EAST 19 STREET,BROADWAY,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Mar 11 08:30:00 PM,05 MANHATTAN,MANHATTAN,"987,033","208,324",Unspecified,MANHATTAN,,,,,,,,40.73847745,-73.98995745,POINT (-73.98995744793 40.738477452646)
57017064,2023 Mar 11 09:44:00 AM,2023 Mar 11 12:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10007,200 CHAMBERS STREET,CHAMBERS STREET,GREENWICH ST,TRIBECA BRDG,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Mar 11 12:00:00 PM,01 MANHATTAN,MANHATTAN,"980,866","200,449",Unspecified,MANHATTAN,,,,,,,,40.71686229,-74.01220732,POINT (-74.012207321251 40.716862287851)
56991354,2023 Mar 08 11:08:00 AM,2023 Mar 08 12:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10021,993 LEXINGTON AVENUE,LEXINGTON AVENUE,E 71 ST,E 72 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Mar 08 12:30:00 PM,08 MANHATTAN,MANHATTAN,"994,659","219,852",Unspecified,MANHATTAN,,,,,,,,40.77011319,-73.96242092,POINT (-73.962420918456 40.770113193515)
56952275,2023 Mar 04 03:20:00 AM,2023 Mar 04 06:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10000,85-96 WEST DRIVE,WEST DRIVE,CPW 85 APPR,86 ST TRANSVERSE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023 Mar 04 06:00:00 PM,64 MANHATTAN,MANHATTAN,"993,289","225,027",Unspecified,MANHATTAN,,,,,,,,40.78431871,-73.96736,POINT (-73.967359997483 40.784318711669)
56938247,2023 Mar 02 09:29:00 AM,2023 Mar 02 02:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,790 7 AVENUE,7 AVENUE,W 51 ST,W 52 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Mar 02 02:20:00 PM,05 MANHATTAN,MANHATTAN,"989,067","216,896",Unspecified,MANHATTAN,,,,,,,,40.76200455,-73.98261155,POINT (-73.982611548286 40.762004554383)
56855328,2023 Feb 20 10:14:00 PM,2023 Feb 21 12:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,,,,,WEST 111 STREET,BROADWAY,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Feb 21 12:40:00 AM,09 MANHATTAN,MANHATTAN,"993,603","232,499",Unspecified,MANHATTAN,,,,,,,,40.804827,-73.96621573,POINT (-73.966215731399 40.804827000631)
56852714,2023 Feb 20 12:41:00 PM,2023 Feb 20 01:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10075,164 EAST   78 STREET,EAST   78 STREET,LEXINGTON AVE,3 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Feb 20 01:15:00 PM,08 MANHATTAN,MANHATTAN,"995,677","221,266",Unspecified,MANHATTAN,,,,,,,,40.773993,-73.95874328,POINT (-73.95874328121 40.773992996437)
56762823,2023 Feb 09 04:47:00 PM,2023 Feb 09 06:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10028,306 EAST   82 STREET,EAST   82 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Feb 09 06:50:00 PM,08 MANHATTAN,MANHATTAN,"997,219","221,667",Unspecified,MANHATTAN,,,,,,,,40.77509151,-73.95317518,POINT (-73.953175180004 40.775091508248)
56725165,2023 Feb 05 03:14:00 AM,2023 Feb 05 03:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,2117 3 AVENUE,3 AVENUE,E 115 ST,E 116 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Feb 05 03:50:00 AM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,,,,,,,,40.79770759,-73.94018227,POINT (-73.940182268241 40.797707588659)
56667989,2023 Jan 30 04:53:00 PM,2023 Jan 30 05:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10026,86 WEST  119 STREET,WEST  119 STREET,5 AVE,LENOX AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Jan 30 05:45:00 PM,10 MANHATTAN,MANHATTAN,"998,676","232,123",Unspecified,MANHATTAN,,,,,,,,40.80378816,-73.9478922,POINT (-73.947892198319 40.803788157653)
56660987,2023 Jan 30 10:11:00 AM,2023 Jan 30 12:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,4442 BROADWAY,BROADWAY,W 189 ST,W 190 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023 Jan 30 12:10:00 PM,12 MANHATTAN,MANHATTAN,"1,002,803","251,192",Unspecified,MANHATTAN,,,,,,,,40.85611938,-73.93293243,POINT (-73.932932431798 40.856119380687)
56632427,2023 Jan 26 04:56:00 PM,2023 Jan 26 07:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10027,362 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,W 128 ST,W 129 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and referred it to another agency or utility for further action.,2023 Jan 26 07:30:00 PM,10 MANHATTAN,MANHATTAN,"997,874","235,373",Unspecified,MANHATTAN,,,,,,,,40.81270978,-73.95078249,POINT (-73.950782486442 40.812709780082)
56629361,2023 Jan 26 09:26:00 AM,2023 Jan 26 09:32:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10037,,,,,WEST 130 STREET,LENOX AVENUE,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Jan 26 09:32:00 AM,10 MANHATTAN,MANHATTAN,"999,981","234,730",Unspecified,MANHATTAN,,,,,,,,40.81094142,-73.94317233,POINT (-73.943172332053 40.8109414238)
56626641,2023 Jan 26 09:05:00 AM,2023 Feb 12 02:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10027,456 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,W 130 ST,W 133 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Feb 12 02:50:00 PM,10 MANHATTAN,MANHATTAN,"998,405","236,314",Unspecified,MANHATTAN,,,,,,,,40.81529173,-73.94886223,POINT (-73.948862233138 40.815291727041)
56630593,2023 Jan 26 08:50:00 AM,2023 Jan 26 10:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10035,2342 1 AVENUE,1 AVENUE,E 120 ST,PALADINO AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Jan 26 10:45:00 AM,11 MANHATTAN,MANHATTAN,"1,002,694","230,293",Unspecified,MANHATTAN,,,,,,,,40.79875784,-73.93338391,POINT (-73.93338391066 40.798757835949)
56633030,2023 Jan 26 08:14:00 AM,2023 Jan 26 11:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10027,400 LENOX AVENUE,LENOX AVENUE,W 129 ST,W 130 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Jan 26 11:00:00 AM,10 MANHATTAN,MANHATTAN,"999,973","234,709",Unspecified,MANHATTAN,,,,,,,,40.8108838,-73.94320128,POINT (-73.943201280944 40.810883798888)
56616852,2023 Jan 24 09:56:00 AM,2023 Jan 24 11:20:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,500 EAST   30 STREET,EAST   30 STREET,FRANKLIN D ROOSEVELT DR,FRANKLIN D ROOSEVELT DR,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Jan 24 11:20:00 AM,06 MANHATTAN,MANHATTAN,"991,874","209,208",Unspecified,MANHATTAN,,,,,,,,40.74090096,-73.97248753,POINT (-73.972487530335 40.740900964801)
56603473,2023 Jan 23 04:02:00 PM,2023 Jan 23 10:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10038,17 ANN STREET,ANN STREET,BROADWAY,THEATER ALLY,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Jan 23 10:00:00 PM,01 MANHATTAN,MANHATTAN,"982,057","198,280",Unspecified,MANHATTAN,,,,,,,,40.71090928,-74.00791024,POINT (-74.007910243678 40.710909275885)
56604553,2023 Jan 23 02:14:00 PM,2023 Jan 23 02:14:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10012,120 MAC DOUGAL STREET,MAC DOUGAL STREET,BLEECKER ST,MINETTA LN,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Jan 23 02:14:00 PM,02 MANHATTAN,MANHATTAN,"984,073","205,165",Unspecified,MANHATTAN,,,,,,,,40.72980721,-74.00063863,POINT (-74.000638627538 40.729807211431)
56581882,2023 Jan 20 02:50:00 PM,2023 Jan 20 06:35:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10032,RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  155 STREET PEDESTRIAN UNP,DAVID DINKINS DRIVE,,,BLOCKFACE,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Jan 20 06:35:00 PM,12 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
56567575,2023 Jan 19 05:38:00 PM,2023 Jan 19 09:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10038,333 PEARL STREET,PEARL STREET,PECK SLIP,FDR DRIVE EXIT 2 NB,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Jan 19 09:15:00 PM,01 MANHATTAN,MANHATTAN,"983,691","197,676",Unspecified,MANHATTAN,,,,,,,,40.70925169,-74.00201629,POINT (-74.002016286481 40.709251693311)
56568918,2023 Jan 19 04:50:00 PM,2023 Jan 19 08:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10003,121 2 AVENUE,2 AVENUE,E 7 ST,ST MARKS PL,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Jan 19 08:25:00 PM,03 MANHATTAN,MANHATTAN,"987,573","204,560",Unspecified,MANHATTAN,,,,,,,,40.72814601,-73.9880107,POINT (-73.988010698234 40.728146011781)
56571684,2023 Jan 19 08:56:00 AM,2023 Jan 19 12:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,790 7 AVENUE,7 AVENUE,W 51 ST,W 52 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Jan 19 12:00:00 PM,05 MANHATTAN,MANHATTAN,"989,067","216,896",Unspecified,MANHATTAN,,,,,,,,40.76200455,-73.98261155,POINT (-73.982611548286 40.762004554383)
56514459,2023 Jan 12 08:26:00 PM,2023 Jan 12 09:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10036,3 TIMES SQUARE,TIMES SQUARE,W 42 ST,W 43 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023 Jan 12 09:20:00 PM,05 MANHATTAN,MANHATTAN,"987,931","214,845",Unspecified,MANHATTAN,,,,,,,,40.75637563,-73.98671341,POINT (-73.986713414635 40.756375630414)
56512347,2023 Jan 12 12:53:00 PM,2023 Jan 12 01:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10036,3 TIMES SQUARE,TIMES SQUARE,W 42 ST,W 43 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023 Jan 12 01:15:00 PM,05 MANHATTAN,MANHATTAN,"987,931","214,845",Unspecified,MANHATTAN,,,,,,,,40.75637563,-73.98671341,POINT (-73.986713414635 40.756375630414)
56463163,2023 Jan 06 04:53:00 PM,2023 Jan 06 10:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,813 8 AVENUE,8 AVENUE,W 48 ST,W 49 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023 Jan 06 10:45:00 PM,04 MANHATTAN,MANHATTAN,"987,951","216,737",Unspecified,MANHATTAN,,,,,,,,40.76156868,-73.98664018,POINT (-73.986640183003 40.761568677865)
